Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,error
24.5,7.0,-4.1,8.13,-6.03,-1.1300000000000008,1.9300000000000006,2.2364704335179586
24.6,7.0,-4.1,8.39,-6.24,-1.3900000000000006,2.1400000000000006,2.5518032839543108
24.7,7.0,-4.1,8.68,-6.39,-1.6799999999999997,2.29,2.8401584462842915
24.8,7.0,-4.1,8.44,-6.17,-1.4399999999999995,2.0700000000000003,2.521606630701942
24.9,7.0,-4.1,8.19,-6.38,-1.1899999999999995,2.2800000000000002,2.5718670261115757
25.0,7.06,-4.22,8.5,-6.27,-1.4400000000000004,2.05,2.5052145616693196
25.1,7.32,-4.58,8.17,-6.34,-0.8499999999999996,1.7599999999999998,1.95450761062729
25.2,7.42,-4.54,7.95,-6.09,-0.5300000000000002,1.5499999999999998,1.638108665504215
25.3,7.5,-4.7,7.79,-6.39,-0.29000000000000004,1.6899999999999995,1.714701140140753
25.4,7.5,-4.7,8.1,-6.26,-0.5999999999999996,1.5599999999999996,1.6714065932620938
25.5,7.5,-4.7,7.77,-6.21,-0.2699999999999996,1.5099999999999998,1.533949151699625
25.6,7.42,-4.92,7.71,-6.54,-0.29000000000000004,1.62,1.6457521077003063
25.7,7.4,-4.9,7.51,-6.27,-0.10999999999999943,1.3699999999999992,1.3744089638822927
25.8,7.44,-5.119999999999999,7.83,-6.36,-0.3899999999999997,1.240000000000001,1.2998846102635429
25.9,7.58,-5.24,7.54,-6.21,0.040000000000000036,0.9699999999999998,0.9708243919473797
26.0,7.459999999999999,-5.1,7.81,-6.4,-0.35000000000000053,1.3000000000000007,1.3462912017836268
26.1,7.6,-5.44,8.14,-6.44,-0.5400000000000009,1.0,1.1364858116140302
26.2,7.58,-5.48,7.92,-6.19,-0.33999999999999986,0.71,0.7872102641607259
26.3,7.5200000000000005,-5.8,8.12,-5.93,-0.5999999999999988,0.1299999999999999,0.6139218191268319
26.4,7.92,-5.5,8.45,-5.91,-0.5299999999999994,0.41000000000000014,0.6700746227100377
26.5,7.9,-5.5,8.24,-5.65,-0.33999999999999986,0.15000000000000036,0.3716180835212409
26.6,8.1,-5.6,8.29,-5.98,-0.1899999999999995,0.3800000000000008,0.4248529157249605
26.7,8.1,-5.6,8.55,-5.77,-0.45000000000000107,0.16999999999999993,0.4810405388322287
26.8,8.1,-5.6,8.79,-6.0,-0.6899999999999995,0.40000000000000036,0.7975587752636163
26.9,8.1,-5.6,8.56,-6.24,-0.46000000000000085,0.6400000000000006,0.7881624198095222
27.0,8.059999999999999,-5.68,8.39,-6.53,-0.33000000000000185,0.8500000000000005,0.9118113840043905
27.1,8.1,-5.6,8.42,-6.19,-0.3200000000000003,0.5900000000000007,0.6711929677819941
27.2,8.1,-5.6,8.63,-5.94,-0.5300000000000011,0.34000000000000075,0.629682459657248
27.3,8.1,-5.6,8.78,-5.64,-0.6799999999999997,0.040000000000000036,0.6811754546370558
27.4,8.1,-5.6,8.71,-5.96,-0.6100000000000012,0.3600000000000003,0.7083078426785925
27.5,8.1,-5.6,8.46,-5.74,-0.3600000000000012,0.14000000000000057,0.3862641583165607
27.6,8.1,-5.6,8.74,-5.55,-0.6400000000000006,-0.04999999999999982,0.6419501538281619
27.7,8.1,-5.6,8.41,-5.47,-0.3100000000000005,-0.1299999999999999,0.33615472627943266
27.8,8.1,-5.6,8.4,-5.8,-0.3000000000000007,0.20000000000000018,0.3605551275463996
27.9,8.1,-5.6,8.7,-5.65,-0.5999999999999996,0.05000000000000071,0.6020797289396145
28.0,8.120000000000001,-5.659999999999999,8.99,-5.82,-0.8699999999999992,0.16000000000000103,0.884590300647706
28.1,8.1,-5.6,8.83,-6.11,-0.7300000000000004,0.5100000000000007,0.8905054744357281
28.2,8.1,-5.6,8.86,-6.44,-0.7599999999999998,0.8400000000000007,1.1327841806805041
28.3,8.1,-5.6,8.53,-6.38,-0.4299999999999997,0.7800000000000002,0.8906739021662193
28.4,8.1,-5.6,8.23,-6.23,-0.13000000000000078,0.6300000000000008,0.6432728814430165
28.5,8.1,-5.6,8.56,-6.15,-0.46000000000000085,0.5500000000000007,0.7170076708097352
28.6,8.1,-5.6,8.32,-5.91,-0.22000000000000064,0.3100000000000005,0.380131556174965
28.7,8.1,-5.6,8.39,-5.58,-0.2900000000000009,-0.019999999999999574,0.29068883707497356
28.8,8.1,-5.6,8.72,-5.58,-0.620000000000001,-0.019999999999999574,0.6203224967708338
28.9,8.1,-5.6,8.87,-5.28,-0.7699999999999996,-0.3199999999999994,0.8338465086573181
29.0,8.22,-5.58,9.11,-5.05,-0.8899999999999988,-0.5300000000000002,1.035857133006284
29.1,8.1,-5.6,9.43,-5.12,-1.33,-0.47999999999999954,1.4139660533407439
29.2,8.1,-5.6,9.1,-5.12,-1.0,-0.47999999999999954,1.1092339699089635
29.3,8.1,-5.6,8.92,-4.83,-0.8200000000000003,-0.7699999999999996,1.124855546281388
29.4,8.1,-5.6,9.07,-5.14,-0.9700000000000006,-0.45999999999999996,1.073545527679195
29.5,8.1,-5.6,8.73,-5.16,-0.6300000000000008,-0.4399999999999995,0.7684399781375254
29.6,8.1,-5.6,8.44,-5.0,-0.33999999999999986,-0.5999999999999996,0.6896375859826663
29.7,8.1,-5.6,8.15,-5.16,-0.05000000000000071,-0.4399999999999995,0.4428317965096901
29.8,8.1,-5.6,8.38,-4.93,-0.28000000000000114,-0.6699999999999999,0.7261542535852837
29.9,8.1,-5.6,8.21,-5.21,-0.11000000000000121,-0.3899999999999997,0.4052159917870962
30.0,8.2,-5.4399999999999995,7.95,-5.42,0.2499999999999991,-0.019999999999999574,0.2507987240796881
30.1,8.059999999999999,-5.279999999999999,8.05,-5.74,0.00999999999999801,0.46000000000000085,0.4601086828130944
30.2,8.1,-5.3,8.33,-5.55,-0.23000000000000043,0.25,0.33970575502926087
30.3,8.1,-5.3,8.56,-5.31,-0.46000000000000085,0.009999999999999787,0.46010868281309447
30.4,8.1,-5.3,8.36,-5.05,-0.2599999999999998,-0.25,0.3606937759374285
30.5,8.1,-5.3,8.59,-5.29,-0.4900000000000002,-0.009999999999999787,0.49010203019371407
30.6,8.1,-5.3,8.36,-5.53,-0.2599999999999998,0.23000000000000043,0.34713109915419577
30.7,8.1,-5.3,8.11,-5.75,-0.009999999999999787,0.4500000000000002,0.4501110973970761
30.8,8.1,-5.3,7.89,-6.0,0.20999999999999996,0.7000000000000002,0.7308214556237387
30.9,8.1,-5.3,7.73,-6.29,0.3699999999999992,0.9900000000000002,1.0568822072492279
31.0,8.18,-5.26,8.05,-6.36,0.129999999999999,1.1000000000000005,1.1076551810017414
31.1,8.1,-5.3,8.22,-6.07,-0.120000000000001,0.7700000000000005,0.7792945527847612
31.2,8.1,-5.3,8.29,-6.39,-0.1899999999999995,1.0899999999999999,1.106435718873898
31.3,8.1,-5.3,8.59,-6.26,-0.4900000000000002,0.96,1.0778218776773834
31.4,8.1,-5.3,8.83,-6.5,-0.7300000000000004,1.2000000000000002,1.404599587070992
31.5,8.1,-5.3,8.6,-6.74,-0.5,1.4400000000000004,1.5243359209832987
31.6,8.1,-5.3,8.79,-6.47,-0.6899999999999995,1.17,1.3583077707206122
31.7,8.1,-5.3,8.59,-6.2,-0.4900000000000002,0.9000000000000004,1.0247438704378773
31.8,8.1,-5.3,8.53,-6.53,-0.4299999999999997,1.2300000000000004,1.302996546426736
31.9,8.1,-5.3,8.53,-6.2,-0.4299999999999997,0.9000000000000004,0.9974467404327914
32.0,8.28,-5.34,8.69,-6.49,-0.41000000000000014,1.1500000000000004,1.220901306412603
32.1,8.1,-5.3,8.92,-6.25,-0.8200000000000003,0.9500000000000002,1.254950198215053
32.2,8.1,-5.3,9.22,-6.4,-1.120000000000001,1.1000000000000005,1.5698407562552334
32.3,8.1,-5.3,8.96,-6.19,-0.8600000000000012,0.8900000000000006,1.2376186811776893
32.4,8.1,-5.3,8.63,-6.24,-0.5300000000000011,0.9400000000000004,1.0791200118615176
32.5,8.1,-5.3,8.85,-5.99,-0.75,0.6900000000000004,1.019117265087782
32.6,8.1,-5.3,9.05,-6.25,-0.9500000000000011,0.9500000000000002,1.3435028842544412
32.7,8.1,-5.3,9.28,-6.01,-1.1799999999999997,0.71,1.3771347065556077
32.8,8.1,-5.3,9.11,-5.72,-1.0099999999999998,0.41999999999999993,1.0938464243210742
32.9,8.1,-5.3,9.36,-5.94,-1.2599999999999998,0.6400000000000006,1.4132232661543611
33.0,8.3,-5.279999999999999,9.15,-6.2,-0.8499999999999996,0.9200000000000008,1.2525573839150048
33.1,8.1,-5.3,9.43,-6.03,-1.33,0.7300000000000004,1.5171684151734774
33.2,8.1,-5.3,9.32,-6.34,-1.2200000000000006,1.04,1.6031219541881403
33.3,8.1,-5.3,9.53,-6.59,-1.4299999999999997,1.29,1.9258764238652488
33.4,8.1,-5.3,9.79,-6.81,-1.6899999999999995,1.5099999999999998,2.2663186007267377
33.5,8.1,-5.3,10.0,-6.55,-1.9000000000000004,1.25,2.274313083108832
33.6,8.1,-5.3,9.91,-6.23,-1.8100000000000005,0.9300000000000006,2.0349447166937984
33.7,8.1,-5.3,9.59,-6.3,-1.4900000000000002,1.0,1.7944637081869337
33.8,8.1,-5.3,9.54,-5.97,-1.4399999999999995,0.6699999999999999,1.5882380174268587
33.9,8.1,-5.3,9.23,-5.85,-1.1300000000000008,0.5499999999999998,1.256741819149821
34.0,8.18,-5.36,9.45,-5.6,-1.2699999999999996,0.23999999999999932,1.2924782396620837
34.1,8.1,-5.3,9.67,-5.85,-1.5700000000000003,0.5499999999999998,1.6635504200354134
34.2,8.1,-5.3,9.84,-5.56,-1.7400000000000002,0.2599999999999998,1.75931804969994
34.3,8.1,-5.3,10.08,-5.79,-1.9800000000000004,0.4900000000000002,2.0397303743387267
34.4,8.1,-5.3,9.4,-6.12,-1.3000000000000007,0.8200000000000003,1.5370100845472687
34.5,8.1,-5.3,9.71,-6.23,-1.6100000000000012,0.9300000000000006,1.8593009439033814
34.6,8.1,-5.3,9.78,-6.56,-1.6799999999999997,1.2599999999999998,2.0999999999999996
34.7,8.1,-5.3,9.49,-6.72,-1.3900000000000006,1.42,1.9870832896484236
34.8,8.1,-5.3,9.74,-6.51,-1.6400000000000006,1.21,2.0380628057054575
34.9,8.1,-5.3,9.55,-6.23,-1.450000000000001,0.9300000000000006,1.7226142922894851
35.0,8.24,-5.36,9.23,-6.17,-0.9900000000000002,0.8099999999999996,1.2791403363196705
35.1,8.82,-5.5,8.89,-6.17,-0.07000000000000028,0.6699999999999999,0.6736467917239716
35.2,8.940000000000001,-5.5,8.78,-5.85,0.16000000000000192,0.34999999999999964,0.38483762809787764
35.3,8.58,-5.619999999999999,9.01,-5.61,-0.4299999999999997,-0.009999999999998899,0.43011626335213105
35.4,9.12,-5.6,8.68,-5.56,0.4399999999999995,-0.040000000000000036,0.44181444068748993
35.5,9.1,-5.6,8.67,-5.89,0.4299999999999997,0.29000000000000004,0.5186520991955974
35.6,9.1,-5.6,8.45,-5.64,0.6500000000000004,0.040000000000000036,0.6512296062065979
35.7,9.1,-5.6,8.6,-5.34,0.5,-0.2599999999999998,0.5635601121442148
35.8,9.1,-5.6,8.3,-5.47,0.7999999999999989,-0.1299999999999999,0.8104936767180841
35.9,9.1,-5.6,7.96,-5.46,1.1399999999999997,-0.13999999999999968,1.1485643212288978
36.0,9.0,-5.52,8.29,-5.5,0.7100000000000009,-0.019999999999999574,0.7102816342831914
36.1,9.1,-5.6,8.54,-5.27,0.5600000000000005,-0.33000000000000007,0.6500000000000005
36.2,9.1,-5.6,8.76,-5.02,0.33999999999999986,-0.5800000000000001,0.6723094525588644
36.3,9.1,-5.6,9.02,-5.23,0.08000000000000007,-0.3699999999999992,0.37854986461495327
36.4,9.1,-5.6,9.25,-5.47,-0.15000000000000036,-0.1299999999999999,0.19849433241279227
36.5,9.1,-5.6,9.03,-5.71,0.07000000000000028,0.11000000000000032,0.1303840481040534
36.6,9.1,-5.6,8.9,-5.4,0.1999999999999993,-0.1999999999999993,0.282842712474618
36.7,9.1,-5.6,9.03,-5.71,0.07000000000000028,0.11000000000000032,0.1303840481040534
36.8,9.1,-5.6,9.36,-5.76,-0.2599999999999998,0.16000000000000014,0.30528675044947484
36.9,9.1,-5.6,9.17,-5.49,-0.07000000000000028,-0.10999999999999943,0.13038404810405266
37.0,9.14,-5.5600000000000005,9.11,-5.82,0.030000000000001137,0.2599999999999998,0.2617250465660479
37.1,9.1,-5.6,8.86,-5.6,0.2400000000000002,0.0,0.2400000000000002
37.2,9.1,-5.6,8.74,-5.91,0.35999999999999943,0.3100000000000005,0.475078940808788
37.3,9.1,-5.6,8.73,-5.58,0.3699999999999992,-0.019999999999999574,0.37054014627297727
37.4,9.1,-5.6,8.47,-5.37,0.629999999999999,-0.22999999999999954,0.6706713054842875
37.5,9.1,-5.6,8.39,-5.69,0.7099999999999991,0.09000000000000075,0.7156814934033147
37.6,9.1,-5.6,8.69,-5.54,0.41000000000000014,-0.05999999999999961,0.4143669871020133
37.7,9.1,-5.6,8.9,-5.8,0.1999999999999993,0.20000000000000018,0.2828427124746186
37.8,9.1,-5.6,8.63,-5.6,0.46999999999999886,0.0,0.46999999999999886
37.9,9.1,-5.6,8.88,-5.82,0.21999999999999886,0.22000000000000064,0.31112698372208053
38.0,9.040000000000001,-5.66,8.61,-6.01,0.4300000000000015,0.34999999999999964,0.5544366510251654
38.1,9.1,-5.6,8.29,-6.12,0.8100000000000005,0.5200000000000005,0.9625487000666518
38.2,9.1,-5.6,7.97,-6.07,1.13,0.47000000000000064,1.2238463955905579
38.3,9.1,-5.6,8.27,-5.92,0.8300000000000001,0.3200000000000003,0.8895504482602435
38.4,9.1,-5.6,8.22,-6.25,0.879999999999999,0.6500000000000004,1.0940292500660111
38.5,9.1,-5.6,8.54,-6.17,0.5600000000000005,0.5700000000000003,0.7990619500389196
38.6,9.1,-5.6,8.29,-6.38,0.8100000000000005,0.7800000000000002,1.1244998888394793
38.7,9.1,-5.6,8.51,-6.14,0.5899999999999999,0.54,0.7998124780221924
38.8,9.1,-5.6,8.84,-6.18,0.2599999999999998,0.5800000000000001,0.6356099432828282
38.9,9.1,-5.6,8.65,-6.45,0.4499999999999993,0.8500000000000005,0.9617692030835674
39.0,9.06,-5.68,8.76,-6.76,0.3000000000000007,1.08,1.1208925015361646
39.1,9.1,-5.6,8.44,-6.66,0.6600000000000001,1.0600000000000005,1.2486793023030378
39.2,9.1,-5.6,8.65,-6.92,0.4499999999999993,1.3200000000000003,1.3945967159003352
39.3,9.1,-5.6,8.76,-7.24,0.33999999999999986,1.6400000000000006,1.6748731295235473
39.4,9.1,-5.6,9.05,-7.07,0.049999999999998934,1.4700000000000006,1.4708500943332063
39.5,9.1,-5.6,9.05,-7.41,0.049999999999998934,1.8100000000000005,1.810690476033936
39.6,9.1,-5.6,9.23,-7.69,-0.13000000000000078,2.0900000000000007,2.094039159137193
39.7,9.1,-5.6,9.48,-7.47,-0.3800000000000008,1.87,1.9082190649922772
39.8,9.1,-5.6,9.74,-7.68,-0.6400000000000006,2.08,2.176235281397671
39.9,9.1,-5.6,10.01,-7.87,-0.9100000000000001,2.2700000000000005,2.4456083087853626
40.0,9.14,-5.779999999999999,9.51,-8.16,-0.3699999999999992,2.380000000000001,2.408588798446095
40.1,9.440000000000001,-6.119999999999999,9.22,-7.99,0.22000000000000064,1.870000000000001,1.882896704548607
40.2,9.64,-6.220000000000001,9.52,-8.15,0.120000000000001,1.9299999999999997,1.9337269714207328
40.3,9.68,-6.24,9.79,-7.95,-0.10999999999999943,1.71,1.7135343591536178
40.4,9.98,-6.4,9.69,-8.27,0.2900000000000009,1.8699999999999992,1.8923530326025315
40.5,10.0,-6.4,9.76,-8.6,0.2400000000000002,2.1999999999999993,2.213052190979688
40.6,10.0,-6.4,9.7,-8.27,0.3000000000000007,1.8699999999999992,1.893911296761281
40.7,10.0,-6.4,9.73,-7.94,0.2699999999999996,1.54,1.56348968656656
40.8,9.98,-6.639999999999999,9.5,-7.7,0.4800000000000004,1.0600000000000014,1.16361505662311
40.9,9.9,-6.840000000000001,9.23,-7.88,0.6699999999999999,1.0399999999999991,1.2371337841963568
41.0,9.84,-6.6,9.01,-8.14,0.8300000000000001,1.540000000000001,1.7494284781036358
41.1,9.9,-6.8,8.8,-7.88,1.0999999999999996,1.08,1.5415576538034506
41.2,9.9,-6.8,8.96,-7.58,0.9399999999999995,0.7800000000000002,1.2214745187681975
41.3,9.760000000000002,-7.0,8.85,-7.9,0.9100000000000019,0.9000000000000004,1.2798828071350923
41.4,9.8,-7.0,8.61,-8.13,1.1900000000000013,1.1300000000000008,1.6410362579784776
41.5,9.8,-7.0,8.4,-8.39,1.4000000000000004,1.3900000000000006,1.972840591634307
41.6,9.8,-7.0,8.12,-8.57,1.6800000000000015,1.5700000000000003,2.2994129685639346
41.7,9.8,-7.0,8.38,-8.36,1.42,1.3599999999999994,1.9662146373170957
41.8,9.8,-7.0,8.08,-8.21,1.7200000000000006,1.2100000000000009,2.10297408448131
41.9,9.8,-7.0,8.23,-8.5,1.5700000000000003,1.5,2.1713820483738004
42.0,9.76,-6.9,7.97,-8.71,1.79,1.8100000000000005,2.545623695678527
42.1,9.8,-7.0,7.64,-8.66,2.160000000000001,1.6600000000000001,2.7241879523997614
42.2,9.8,-7.0,7.72,-8.34,2.080000000000001,1.3399999999999999,2.4742675683927158
42.3,9.8,-7.0,7.96,-8.57,1.8400000000000007,1.5700000000000003,2.4187806845598887
42.4,9.8,-7.0,7.73,-8.32,2.0700000000000003,1.3200000000000003,2.455056007507772
42.5,9.8,-7.0,7.45,-8.49,2.3500000000000005,1.4900000000000002,2.7825527847643796
42.6,9.8,-7.0,7.33,-8.18,2.4700000000000006,1.1799999999999997,2.7373892671668023
42.7,9.8,-7.0,7.05,-7.99,2.750000000000001,0.9900000000000002,2.922772656229014
42.8,9.8,-7.0,6.73,-7.91,3.0700000000000003,0.9100000000000001,3.202030605725061
42.9,9.8,-7.0,6.68,-7.58,3.120000000000001,0.5800000000000001,3.1734523787194293
43.0,9.64,-7.0200000000000005,6.86,-7.3,2.7800000000000002,0.27999999999999936,2.7940651388255073
43.1,9.8,-7.0,6.79,-6.97,3.0100000000000007,-0.03000000000000025,3.010149497948566
43.2,9.8,-7.0,7.13,-6.93,2.670000000000001,-0.07000000000000028,2.670917445373407
43.3,9.8,-7.0,6.89,-6.69,2.910000000000001,-0.3099999999999996,2.9264654448668974
43.4,9.8,-7.0,6.57,-6.61,3.2300000000000004,-0.3899999999999997,3.2534596969994882
43.5,9.8,-7.0,6.79,-6.86,3.0100000000000007,-0.13999999999999968,3.0132540550043245
43.6,9.8,-7.0,7.1,-6.98,2.700000000000001,-0.019999999999999574,2.7000740730579977
43.7,9.8,-7.0,7.07,-7.31,2.7300000000000004,0.3099999999999996,2.7475443581496553
43.8,9.8,-7.0,7.12,-7.64,2.6800000000000006,0.6399999999999997,2.755358415887124
43.9,9.8,-7.0,6.99,-7.95,2.8100000000000005,0.9500000000000002,2.9662434155004886
44.0,9.58,-6.959999999999999,6.8,-8.22,2.7800000000000002,1.2600000000000016,3.0522123124055454
44.1,9.8,-7.0,6.57,-8.47,3.2300000000000004,1.4700000000000006,3.5487744363371427
44.2,9.8,-7.0,6.4,-8.18,3.4000000000000004,1.1799999999999997,3.598944289649397
44.3,9.8,-7.0,6.07,-8.27,3.7300000000000004,1.2699999999999996,3.9402791779263566
44.4,9.8,-7.0,6.4,-8.19,3.4000000000000004,1.1899999999999995,3.6022354170709057
44.5,9.8,-7.0,6.07,-8.19,3.7300000000000004,1.1899999999999995,3.9152266856466946
44.6,9.8,-7.0,6.1,-7.86,3.700000000000001,0.8600000000000003,3.798631332466999
44.7,9.8,-7.0,6.41,-7.98,3.3900000000000006,0.9800000000000004,3.528809997718778
44.8,9.8,-7.0,6.23,-8.27,3.5700000000000003,1.2699999999999996,3.789168774282824
44.9,9.8,-7.0,6.29,-7.94,3.5100000000000007,0.9400000000000004,3.6336895849810844
45.0,9.52,-6.9799999999999995,6.45,-7.65,3.0699999999999994,0.6700000000000008,3.14226033294506
45.1,5.6,-6.4,6.12,-7.7,-0.5200000000000005,1.2999999999999998,1.400142849854971
45.2,5.5,-6.4,5.9,-7.45,-0.40000000000000036,1.0499999999999998,1.1236102527122116
45.3,5.5,-6.4,6.15,-7.67,-0.6500000000000004,1.2699999999999996,1.4266744548074026
45.4,5.5,-6.4,6.47,-7.57,-0.9699999999999998,1.17,1.5198026187633706
45.5,5.5,-6.4,6.74,-7.76,-1.2400000000000002,1.3599999999999994,1.8404347312523743
45.6,5.5,-6.4,6.66,-7.44,-1.1600000000000001,1.04,1.5579473675320359
45.7,5.5,-6.4,6.92,-7.23,-1.42,0.8300000000000001,1.6447796204963145
45.8,7.9,-7.12,6.72,-7.49,1.1800000000000006,0.3700000000000001,1.2366486970841806
45.9,7.9,-7.1,7.03,-7.62,0.8700000000000001,0.5200000000000005,1.0135580891098452
46.0,8.1,-7.06,6.7,-7.68,1.3999999999999995,0.6200000000000001,1.531143363633856
46.1,7.8,-7.3,6.37,-7.7,1.4299999999999997,0.40000000000000036,1.48489056835849
46.2,7.8,-7.3,6.7,-7.74,1.0999999999999996,0.4400000000000004,1.1847362575695908
46.3,7.8,-7.3,6.54,-8.03,1.2599999999999998,0.7299999999999995,1.4561936684383705
46.4,7.8,-7.3,6.76,-7.78,1.04,0.4800000000000004,1.1454256850621085
46.5,7.8,-7.3,6.89,-7.48,0.9100000000000001,0.1800000000000006,0.9276313923105451
46.6,7.6,-7.360000000000001,6.64,-7.7,0.96,0.33999999999999897,1.0184301645179208
46.7,7.56,-7.38,6.68,-7.37,0.8799999999999999,-0.009999999999999787,0.8800568163476719
46.8,7.5200000000000005,-7.360000000000001,6.51,-7.08,1.0100000000000007,-0.28000000000000114,1.0480935072788125
46.9,7.5200000000000005,-7.32,6.31,-6.82,1.2100000000000009,-0.5,1.3092364186807521
47.0,7.5200000000000005,-7.3,6.08,-6.57,1.4400000000000004,-0.7299999999999995,1.614465855941215
47.1,7.6,-7.4,6.02,-6.9,1.58,-0.5,1.657226598869328
47.2,7.6,-7.4,6.3,-6.73,1.2999999999999998,-0.6699999999999999,1.4624978632463022
47.3,7.6,-7.4,6.56,-6.52,1.04,-0.8800000000000008,1.3623509092741126
47.4,7.6,-7.4,6.73,-6.81,0.8699999999999992,-0.5900000000000007,1.0511898020814316
47.5,7.18,-7.360000000000001,7.01,-6.63,0.16999999999999993,-0.7300000000000013,0.7495331880577416
47.6,7.44,-6.860000000000001,6.81,-6.37,0.6300000000000008,-0.4900000000000011,0.7981227975693979
47.7,7.42,-6.840000000000001,7.09,-6.54,0.33000000000000007,-0.3000000000000007,0.4459820624195557
47.8,7.5200000000000005,-6.58,7.29,-6.27,0.23000000000000043,-0.3100000000000005,0.3860051813123763
47.9,7.6,-6.459999999999999,7.62,-6.32,-0.020000000000000462,-0.1399999999999988,0.14142135623730837
48.0,7.5200000000000005,-6.68,7.37,-6.11,0.15000000000000036,-0.5699999999999994,0.5894064811316545
48.1,7.6,-6.3,7.62,-6.32,-0.020000000000000462,0.020000000000000462,0.028284271247462554
48.2,7.6,-6.3,7.57,-6.65,0.02999999999999936,0.35000000000000053,0.3512833614050064
48.3,7.6,-6.3,7.54,-6.99,0.05999999999999961,0.6900000000000004,0.692603782836912
48.4,7.6,-6.3,7.77,-7.22,-0.16999999999999993,0.9199999999999999,0.9355746896961246
48.5,7.6,-6.3,7.44,-7.16,0.15999999999999925,0.8600000000000003,0.8747571091451617
48.6,7.6,-6.3,7.13,-7.04,0.46999999999999975,0.7400000000000002,0.8766413177577247
48.7,7.6,-6.3,6.94,-6.77,0.6599999999999993,0.46999999999999975,0.8102468759581852
48.8,7.6,-6.3,6.77,-6.48,0.8300000000000001,0.1800000000000006,0.8492938243034623
48.9,7.6,-6.3,6.77,-6.15,0.8300000000000001,-0.14999999999999947,0.8434453153583816
49.0,7.58,-6.279999999999999,7.09,-6.23,0.4900000000000002,-0.049999999999998934,0.49254441424099016
49.1,7.6,-6.3,7.05,-5.9,0.5499999999999998,-0.39999999999999947,0.6800735254367717
49.2,7.6,-6.3,6.84,-5.64,0.7599999999999998,-0.6600000000000001,1.0065783625729294
49.3,7.6,-6.3,6.92,-5.32,0.6799999999999997,-0.9799999999999995,1.192811804099875
49.4,7.6,-6.3,7.08,-5.61,0.5199999999999996,-0.6899999999999995,0.8640023148117132
